booking_id,user_id,flight_id,price_id,booking_date,booking_status,seat_number,total_paid
1195,137,26,438,2024-08-11 21:28:00,Completed,47E,4836.13
1196,137,126,2065,2024-10-16 09:37:00,Cancelled,4C,277.07
1197,137,80,1321,2024-03-04 15:07:00,Confirmed,27C,2419.56
1198,138,176,2916,2024-09-24 03:35:00,Cancelled,1D,1133.01
1199,138,38,631,2024-08-07 20:51:00,Pending,46C,6296.03
1200,138,200,3330,2024-04-04 13:12:00,Confirmed,30C,2719.51
1201,138,175,2887,2024-08-27 05:47:00,Confirmed,27E,217.23
1202,138,152,2500,2024-10-14 06:31:00,Confirmed,6E,730.2
1203,138,105,1731,2024-09-28 22:45:00,Cancelled,38A,2755.5
1204,138,193,3211,2024-09-06 22:03:00,Confirmed,1D,4404.37
1205,138,38,630,2024-07-16 11:12:00,Cancelled,8D,9066.35
1206,138,110,1818,2024-12-07 13:58:00,Completed,5D,351.65
1207,139,261,4317,2024-06-09 18:02:00,Confirmed,45E,8788.17
1208,139,28,462,2024-04-16 21:10:00,Completed,24E,574.86
1209,139,166,2728,2024-09-08 10:44:00,Pending,16F,231.69
1210,139,298,4897,2024-10-18 03:09:00,Confirmed,47B,2721.89
1211,139,301,4946,2024-11-05 04:58:00,Pending,22A,1382.33
1212,139,215,3588,2024-05-03 19:44:00,Confirmed,5F,2688.27
1213,139,127,2082,2024-08-28 13:57:00,Completed,46B,554.04
1214,139,94,1540,2024-07-26 01:07:00,Confirmed,37E,3183.86
1215,139,130,2140,2024-06-09 03:52:00,Completed,17C,1817.23
1216,139,116,1915,2024-02-11 12:13:00,Cancelled,1D,4960.32
1217,139,298,4898,2024-07-17 21:47:00,Pending,3F,1126.97
1218,139,293,4810,2024-07-23 21:19:00,Completed,35D,2775.68
1219,140,138,2274,2024-12-02 17:47:00,Completed,45A,3227.9
1220,140,226,3776,2024-08-21 06:21:00,Completed,6D,788.42
1221,140,198,3281,2024-09-03 02:56:00,Pending,31B,2589.11
1222,140,211,3513,2024-08-01 15:44:00,Confirmed,15F,664.58
1223,140,146,2407,2024-01-23 05:19:00,Confirmed,11F,1041.99
1224,141,47,771,2024-12-20 16:56:00,Completed,4D,885.17
1225,141,122,2013,2024-03-24 07:27:00,Completed,7E,354.05
1226,141,49,819,2024-11-26 09:18:00,Confirmed,36C,2357.44
1227,141,77,1273,2024-11-22 00:10:00,Confirmed,49C,727.9
1228,141,4,60,2024-12-20 09:28:00,Completed,6A,2692.91
1229,141,254,4217,2024-07-22 02:21:00,Confirmed,40E,6722.48
1230,141,142,2335,2024-02-10 15:22:00,Confirmed,46A,4745.2
1231,142,229,3830,2024-01-11 09:53:00,Confirmed,21A,8317.85
1232,142,28,458,2024-09-27 05:24:00,Cancelled,50A,336.67
1233,142,13,223,2024-11-07 10:24:00,Confirmed,48E,2413.7
1234,142,296,4864,2024-03-02 20:11:00,Confirmed,25D,650.19
1235,142,291,4777,2024-11-14 19:11:00,Cancelled,15B,6522.11
1236,142,267,4402,2024-07-03 18:16:00,Confirmed,35B,198.61
1237,143,8,134,2024-10-26 07:50:00,Confirmed,42F,8308.77
1238,143,73,1219,2024-05-01 12:27:00,Confirmed,13C,3987.43
1239,143,202,3360,2024-04-07 09:43:00,Cancelled,16C,1215.96
1240,143,104,1710,2024-08-12 03:47:00,Confirmed,40C,3084.0
1241,143,19,306,2024-09-14 11:51:00,Confirmed,47E,295.72
1242,143,88,1447,2024-07-20 04:35:00,Confirmed,18B,4859.75
1243,143,169,2786,2024-01-19 11:10:00,Completed,41E,611.41
1244,143,309,5092,2024-06-20 08:56:00,Confirmed,41A,5906.53
1245,143,124,2038,2024-10-14 19:55:00,Confirmed,14C,900.62
1246,143,300,4923,2024-02-27 15:25:00,Confirmed,8E,320.78
1247,143,259,4285,2024-04-01 01:48:00,Cancelled,18B,5114.05
1248,143,274,4510,2024-09-15 06:59:00,Confirmed,47E,523.94
1249,144,198,3293,2024-11-13 16:27:00,Cancelled,40E,8673.41
1250,144,129,2116,2024-08-01 13:44:00,Completed,42A,346.11
1251,144,213,3550,2024-10-02 02:54:00,Confirmed,6A,1486.64
1252,144,13,216,2024-04-26 16:16:00,Pending,29A,2621.87
1253,144,167,2759,2024-07-16 11:26:00,Confirmed,42C,2273.59
1254,144,38,628,2024-09-24 16:27:00,Cancelled,25D,4397.36
1255,144,146,2397,2024-05-19 23:43:00,Confirmed,14C,752.7
1256,144,304,5003,2024-11-14 18:33:00,Completed,18C,1742.97
1257,144,8,137,2024-11-11 13:26:00,Cancelled,15D,4588.04
1258,144,170,2812,2024-05-02 04:52:00,Completed,12E,1888.96
1259,144,213,3561,2024-02-16 22:34:00,Completed,29A,6094.85
1260,144,149,2464,2024-01-28 04:21:00,Completed,16E,4716.18
1261,144,161,2652,2024-12-16 13:47:00,Confirmed,20E,3025.74
1262,145,35,585,2024-11-14 07:33:00,Cancelled,49F,5554.66
1263,145,201,3336,2024-09-28 01:42:00,Confirmed,23B,832.48
1264,145,10,156,2024-12-27 02:01:00,Completed,10D,921.63
1265,145,273,4500,2024-10-13 19:21:00,Completed,42B,642.74
1266,145,1,13,2024-05-21 16:55:00,Completed,46D,2267.99
1267,145,225,3766,2024-06-17 12:48:00,Completed,25C,162.52
1268,145,204,3400,2024-03-02 06:47:00,Confirmed,44C,4297.25
1269,145,105,1731,2024-11-20 08:25:00,Cancelled,48F,2706.69
1270,145,121,2004,2024-04-04 17:04:00,Confirmed,15C,9308.26
1271,145,216,3603,2024-11-14 02:30:00,Completed,4D,2478.07
1272,145,109,1801,2024-02-15 09:17:00,Confirmed,28B,196.5
1273,145,204,3388,2024-03-13 07:25:00,Confirmed,3E,600.88
1274,145,306,5032,2024-09-20 15:52:00,Completed,50C,749.24
1275,145,305,5024,2024-05-22 09:41:00,Confirmed,33F,2464.33
1276,145,166,2739,2024-03-19 11:54:00,Completed,17A,1614.61
1277,146,119,1967,2024-08-13 14:26:00,Confirmed,17B,3444.27
1278,146,11,185,2024-08-14 14:22:00,Cancelled,23B,7240.39
1279,146,148,2442,2024-02-03 10:48:00,Confirmed,50B,844.03
1280,146,29,487,2024-10-19 01:50:00,Completed,37C,2355.47
1281,146,17,275,2024-07-12 12:22:00,Confirmed,48C,771.62
1282,146,131,2158,2024-06-08 16:51:00,Cancelled,24B,2218.4
1283,146,170,2802,2024-03-07 21:08:00,Confirmed,3F,553.99
1284,146,7,111,2024-01-09 14:01:00,Cancelled,6A,1273.03
1285,146,29,491,2024-12-08 09:37:00,Cancelled,27A,9394.46
1286,146,39,645,2024-10-23 19:32:00,Completed,21A,2965.46
1287,146,43,711,2024-09-04 21:56:00,Confirmed,29C,2364.55
1288,146,198,3292,2024-07-03 09:46:00,Confirmed,6E,4068.46
1289,146,201,3346,2024-09-16 21:00:00,Confirmed,38D,6302.98
1290,146,197,3276,2024-11-21 12:35:00,Completed,2F,9512.58
1291,146,185,3055,2024-12-05 11:25:00,Cancelled,24A,663.4
1292,147,308,5070,2024-02-09 22:10:00,Cancelled,1F,1702.74
1293,147,91,1479,2024-10-23 05:31:00,Confirmed,2C,551.09
1294,147,139,2280,2024-08-22 07:39:00,Confirmed,10A,364.97
1295,147,126,2076,2024-01-12 02:13:00,Confirmed,25A,2075.26
1296,147,153,2526,2024-08-10 14:55:00,Cancelled,6C,2360.0
1297,147,222,3718,2024-12-24 16:21:00,Confirmed,20B,5273.63
1298,147,2,22,2024-04-11 19:16:00,Confirmed,48F,212.83
1299,147,83,1364,2024-12-08 16:30:00,Completed,6E,1872.14
1300,147,200,3329,2024-07-10 15:30:00,Confirmed,14C,7768.45
1301,147,38,626,2024-09-22 06:00:00,Confirmed,13C,2040.94
1302,147,206,3428,2024-06-18 02:22:00,Cancelled,34E,2202.9
1303,148,84,1375,2024-12-04 15:35:00,Confirmed,40E,2682.83
1304,148,28,475,2024-10-17 09:45:00,Completed,5B,2444.53
1305,148,276,4539,2024-07-11 11:51:00,Completed,8D,835.58
1306,148,225,3775,2024-06-25 19:11:00,Confirmed,7E,7114.91
1307,148,109,1806,2024-05-18 18:05:00,Completed,3F,1853.99
1308,148,27,455,2024-04-18 02:52:00,Confirmed,17B,7379.63
1309,148,302,4971,2024-03-10 05:06:00,Completed,37D,3008.52
1310,148,120,1984,2024-01-27 18:47:00,Confirmed,33C,8455.61
1311,149,231,3869,2024-04-10 02:05:00,Confirmed,13B,5711.38
1312,149,42,687,2024-06-21 11:23:00,Confirmed,5C,164.24
1313,149,111,1831,2024-01-07 01:51:00,Confirmed,29E,254.01
1314,149,44,721,2024-11-23 03:57:00,Pending,48D,322.0
1315,149,179,2954,2024-10-18 09:42:00,Confirmed,27F,673.19
1316,150,212,3541,2024-04-24 09:20:00,Confirmed,36F,3843.08
1317,150,92,1506,2024-10-19 03:09:00,Cancelled,39C,3045.62
1318,150,169,2796,2024-03-02 13:19:00,Completed,47A,4113.1
1319,150,11,188,2024-07-04 22:47:00,Cancelled,45E,3589.84
1320,150,46,765,2024-01-02 22:46:00,Confirmed,43C,1138.16
1321,150,66,1098,2024-12-04 12:34:00,Completed,9B,4453.84
1322,150,42,686,2024-11-26 15:22:00,Confirmed,42D,190.1
1323,150,308,5065,2024-10-25 12:09:00,Confirmed,18D,2211.52
1324,150,286,4694,2024-12-03 23:00:00,Cancelled,9F,2943.82
1325,150,174,2882,2024-08-05 04:35:00,Confirmed,13B,5391.25
1326,150,72,1195,2024-01-02 20:42:00,Completed,36C,273.31
1327,150,307,5044,2024-08-24 04:16:00,Cancelled,8B,791.54
1328,150,304,4998,2024-06-03 09:21:00,Completed,3C,804.73
1329,150,252,4193,2024-11-01 22:59:00,Cancelled,34D,4604.91
1330,151,188,3114,2024-01-10 17:01:00,Completed,12C,438.73
1331,151,7,105,2024-07-26 11:54:00,Confirmed,29D,168.35
1332,151,303,4973,2024-06-02 22:37:00,Completed,41E,414.06
1333,152,292,4788,2024-09-11 13:25:00,Confirmed,3A,903.76
1334,152,191,3187,2024-06-21 11:27:00,Confirmed,36D,6539.42
1335,152,263,4349,2024-09-17 14:46:00,Confirmed,45E,2746.38
1336,152,118,1947,2024-02-07 12:42:00,Confirmed,9B,2846.81
1337,152,295,4847,2024-01-03 03:51:00,Confirmed,25A,2173.28
1338,152,139,2290,2024-08-27 18:17:00,Confirmed,6E,5067.57
1339,152,306,5042,2024-01-07 16:01:00,Confirmed,47F,3194.75
1340,152,128,2101,2024-09-19 10:46:00,Confirmed,46E,289.44
1341,152,144,2375,2024-05-03 18:45:00,Confirmed,37F,8421.8
1342,152,24,392,2024-06-08 09:28:00,Confirmed,23A,2354.21
1343,152,202,3350,2024-08-07 20:03:00,Confirmed,15B,218.7
1344,152,195,3227,2024-08-01 17:16:00,Completed,26F,292.6
1345,152,262,4332,2024-12-25 13:53:00,Confirmed,43B,8579.2
1346,152,296,4858,2024-03-12 21:42:00,Confirmed,11E,224.09
1347,153,266,4396,2024-01-25 03:33:00,Confirmed,14A,4260.07
1348,153,214,3579,2024-09-17 10:27:00,Confirmed,28D,8419.19
1349,153,202,3355,2024-11-16 16:01:00,Confirmed,21E,2301.29
1350,153,108,1793,2024-08-09 23:17:00,Completed,31C,6178.53
1351,153,72,1201,2024-02-08 11:40:00,Completed,21C,1768.04
1352,154,164,2702,2024-10-21 05:59:00,Cancelled,18E,8595.26
1353,154,224,3747,2024-05-03 21:04:00,Confirmed,34D,3126.03
1354,154,77,1282,2024-07-15 10:48:00,Completed,8E,7812.1
1355,154,308,5070,2024-08-14 08:21:00,Cancelled,23C,1529.84
1356,154,36,590,2024-06-25 20:27:00,Confirmed,26D,966.14
1357,154,262,4337,2024-10-14 07:59:00,Completed,4E,4713.72
1358,154,103,1693,2024-06-24 16:52:00,Completed,26B,616.51
1359,154,19,309,2024-02-25 23:20:00,Cancelled,10B,1705.41
1360,154,140,2301,2024-03-05 16:17:00,Completed,14C,6033.0
1361,154,299,4917,2024-03-16 12:26:00,Cancelled,34C,8383.74
1362,154,214,3571,2024-11-23 01:05:00,Completed,3C,1109.66
1363,154,4,67,2024-04-07 09:35:00,Completed,22B,3179.51
1364,154,215,3594,2024-12-08 11:50:00,Confirmed,48D,9167.59
1365,155,172,2834,2024-06-09 08:26:00,Confirmed,38B,752.67
1366,155,194,3220,2024-01-20 13:31:00,Completed,26F,2545.49
1367,155,68,1129,2024-08-05 01:40:00,Confirmed,45C,2852.69
1368,155,286,4698,2024-02-04 19:44:00,Confirmed,23D,2893.47
1369,156,76,1258,2024-09-12 23:02:00,Confirmed,23C,605.07
1370,156,108,1782,2024-09-08 00:43:00,Confirmed,21E,710.18
1371,156,69,1137,2024-02-06 12:11:00,Confirmed,39C,393.29
1372,156,196,3258,2024-08-21 16:17:00,Confirmed,29E,6443.73
1373,156,304,4994,2024-01-27 15:53:00,Cancelled,37F,723.64
1374,156,284,4666,2024-02-20 16:04:00,Confirmed,5B,2946.74
1375,156,286,4691,2024-11-23 08:19:00,Confirmed,50B,931.17
1376,156,168,2778,2024-04-22 03:27:00,Cancelled,12E,3076.35
1377,156,121,2004,2024-09-25 20:21:00,Confirmed,29D,9285.76
1378,156,213,3559,2024-06-13 10:37:00,Confirmed,24C,6359.7
1379,157,305,5020,2024-05-21 22:13:00,Confirmed,50D,2937.01
1380,157,267,4400,2024-08-22 15:06:00,Confirmed,37B,805.54
1381,157,70,1154,2024-12-01 18:17:00,Completed,4D,519.24
1382,157,200,3318,2024-12-08 09:55:00,Confirmed,38D,731.18
1383,157,229,3823,2024-02-02 21:03:00,Completed,42C,299.47
1384,157,226,3788,2024-08-28 07:49:00,Pending,16F,6991.39
1385,157,36,588,2024-11-09 22:34:00,Confirmed,24D,381.06
1386,158,167,2759,2024-07-09 03:14:00,Cancelled,47F,2227.66
1387,158,239,3997,2024-05-04 12:34:00,Cancelled,30B,5914.04
1388,158,309,5076,2024-11-11 04:15:00,Confirmed,24C,419.36
1389,158,275,4528,2024-01-27 21:47:00,Pending,23D,4592.44
1390,158,298,4898,2024-05-27 15:23:00,Confirmed,27D,1280.33
1391,158,22,363,2024-03-26 16:49:00,Cancelled,8B,4732.63
1392,158,202,3364,2024-03-08 06:47:00,Completed,41C,6725.82
1393,158,218,3638,2024-01-10 00:29:00,Confirmed,38D,6900.79
1394,158,47,787,2024-05-24 15:42:00,Completed,45B,4924.95
1395,158,145,2383,2024-02-18 11:45:00,Confirmed,3E,1882.13
1396,158,107,1776,2024-08-10 11:45:00,Confirmed,30A,7471.21
1397,159,303,4985,2024-07-04 00:04:00,Cancelled,2F,7901.93
1398,159,20,323,2024-02-15 23:02:00,Confirmed,42C,567.08
1399,159,287,4708,2024-01-16 17:27:00,Confirmed,34C,2519.06
1400,159,156,2571,2024-11-04 12:57:00,Confirmed,24E,4833.84
1401,159,118,1937,2024-11-18 18:27:00,Cancelled,23B,373.66
1402,159,210,3510,2024-08-08 11:56:00,Confirmed,34E,4933.47
1403,160,23,373,2024-08-02 14:08:00,Confirmed,18A,1814.28
1404,160,106,1751,2024-04-26 11:52:00,Confirmed,1A,1669.02
1405,160,135,2230,2024-04-02 19:29:00,Confirmed,32F,8289.51
1406,160,154,2538,2024-10-08 13:25:00,Completed,21D,6575.89
1407,160,284,4652,2024-07-15 02:44:00,Pending,13F,395.95
1408,160,6,91,2024-11-02 14:43:00,Completed,50F,3378.31
1409,160,214,3580,2024-06-18 04:24:00,Confirmed,22B,5955.25
1410,160,204,3401,2024-04-24 15:51:00,Confirmed,50A,8982.1
1411,160,70,1160,2024-09-28 16:24:00,Cancelled,6B,1498.57
1412,161,63,1053,2024-04-26 05:04:00,Cancelled,21B,2347.48
1413,161,187,3094,2024-02-04 18:31:00,Confirmed,10C,422.47
1414,161,308,5069,2024-05-13 10:28:00,Cancelled,18D,3185.68
1415,161,184,3050,2024-12-07 05:23:00,Confirmed,19A,2798.84
1416,161,54,897,2024-09-04 22:34:00,Completed,45C,5517.17
1417,161,42,700,2024-04-13 14:12:00,Confirmed,22B,2697.92
1418,161,28,475,2024-04-18 20:41:00,Cancelled,14D,2271.27
1419,161,211,3514,2024-09-10 03:34:00,Confirmed,32A,839.55
1420,161,130,2132,2024-07-22 04:10:00,Confirmed,43E,218.81
1421,161,121,1998,2024-04-08 10:17:00,Completed,8B,901.55
1422,161,218,3629,2024-03-18 06:58:00,Confirmed,33D,652.55
1423,161,195,3235,2024-05-15 15:02:00,Confirmed,27F,1746.41
1424,161,237,3959,2024-07-04 17:15:00,Confirmed,48E,458.96
1425,162,2,22,2024-08-14 20:30:00,Confirmed,27B,233.06
1426,162,46,769,2024-08-05 01:18:00,Completed,26E,8078.29
1427,162,25,405,2024-11-10 03:32:00,Cancelled,3B,222.71
1428,162,81,1326,2024-07-28 09:41:00,Confirmed,40D,784.13
1429,162,229,3828,2024-05-04 18:39:00,Confirmed,46F,1966.42
1430,162,114,1890,2024-10-22 00:24:00,Confirmed,37A,5833.65
1431,162,282,4625,2024-12-23 15:41:00,Confirmed,22F,146.52
1432,162,57,938,2024-12-20 14:43:00,Cancelled,48C,1188.28
1433,163,287,4702,2024-02-07 12:34:00,Confirmed,1D,644.06
1434,163,138,2272,2024-03-04 10:59:00,Cancelled,41D,2106.99
1435,163,69,1135,2024-06-06 12:50:00,Confirmed,28E,165.88
1436,163,13,206,2024-09-23 16:29:00,Confirmed,1B,412.0
1437,163,301,4944,2024-04-07 11:34:00,Confirmed,20B,608.83
1438,163,309,5092,2024-11-03 00:26:00,Confirmed,21A,5167.94
1439,163,235,3933,2024-05-11 08:24:00,Completed,46C,295.18
1440,163,60,1001,2024-01-06 23:05:00,Completed,49A,6012.63
1441,163,74,1234,2024-09-08 06:05:00,Confirmed,41E,2037.48
1442,163,236,3951,2024-10-19 00:59:00,Completed,39D,2414.47
1443,163,49,819,2024-08-16 02:54:00,Confirmed,3C,2477.55
1444,164,246,4099,2024-08-02 18:19:00,Confirmed,45D,6120.37
1445,164,3,40,2024-06-03 12:16:00,Confirmed,41F,694.95
1446,164,277,4549,2024-10-11 06:15:00,Cancelled,8E,855.0
1447,164,222,3716,2024-07-15 14:55:00,Completed,1D,5046.62
1448,164,140,2293,2024-04-10 10:41:00,Completed,46D,454.22
1449,164,116,1911,2024-02-21 15:48:00,Confirmed,12C,3313.28
1450,164,290,4753,2024-07-24 23:46:00,Completed,32C,1100.57
1451,164,169,2788,2024-02-25 00:19:00,Completed,3E,889.41
1452,164,151,2487,2024-12-28 14:46:00,Completed,35A,2177.62
1453,165,191,3171,2024-01-28 10:54:00,Confirmed,30E,647.45
1454,165,292,4782,2024-06-27 18:45:00,Completed,27A,215.39
1455,165,52,862,2024-02-02 15:36:00,Confirmed,29C,7543.48
1456,165,144,2376,2024-11-24 11:26:00,Confirmed,37D,8123.61
1457,165,75,1243,2024-03-13 21:36:00,Confirmed,18F,524.01
1458,165,12,203,2024-04-19 00:38:00,Pending,25E,8214.09
1459,165,173,2858,2024-12-14 00:53:00,Completed,47E,1186.07
1460,165,91,1491,2024-11-23 13:04:00,Confirmed,27E,7757.19
1461,166,17,277,2024-10-25 14:56:00,Confirmed,39C,597.64
1462,166,230,3838,2024-01-25 20:13:00,Completed,27B,394.53
1463,166,186,3083,2024-04-16 14:37:00,Completed,49D,995.37
1464,166,35,572,2024-11-26 02:03:00,Completed,23A,754.0
1465,166,64,1066,2024-09-20 13:11:00,Completed,27E,1166.47
1466,166,84,1376,2024-05-07 05:14:00,Completed,16A,2916.11
1467,166,71,1173,2024-04-20 18:59:00,Confirmed,2D,747.37
1468,166,14,226,2024-07-19 08:45:00,Completed,26E,584.94
1469,166,170,2817,2024-11-05 06:21:00,Completed,21B,8555.75
1470,166,298,4906,2024-05-03 04:32:00,Confirmed,4A,2751.84
1471,167,189,3134,2024-05-09 16:56:00,Confirmed,35D,407.5
1472,167,169,2791,2024-04-04 03:37:00,Completed,34A,224.73
1473,167,127,2097,2024-03-12 11:19:00,Confirmed,1C,2628.83
1474,167,123,2029,2024-08-14 09:08:00,Completed,31E,1660.64
1475,167,209,3476,2024-09-17 20:28:00,Confirmed,12A,767.28
1476,167,113,1874,2024-12-19 04:10:00,Completed,31A,4301.0
1477,167,46,763,2024-10-23 10:35:00,Confirmed,14E,692.77
1478,167,288,4725,2024-11-05 17:51:00,Confirmed,31B,2178.86
1479,167,257,4255,2024-08-07 22:04:00,Confirmed,20E,444.22
1480,167,180,2968,2024-07-06 18:52:00,Completed,37D,672.64
1481,167,154,2538,2024-05-04 13:00:00,Completed,35E,5740.04
1482,167,250,4150,2024-01-16 00:01:00,Completed,12E,435.22
1483,167,239,3995,2024-05-11 21:05:00,Confirmed,44B,4979.79
1484,167,2,30,2024-02-24 15:23:00,Completed,5D,936.16
1485,167,137,2257,2024-09-16 19:08:00,Cancelled,4C,3355.69
1486,168,204,3401,2024-03-28 14:20:00,Confirmed,7C,9097.4
1487,168,85,1402,2024-07-22 21:36:00,Confirmed,4B,5254.35
1488,168,197,3263,2024-01-16 17:58:00,Confirmed,35B,936.81
1489,168,101,1653,2024-01-19 11:32:00,Confirmed,16F,656.83
1490,168,277,4550,2024-04-13 17:45:00,Confirmed,6C,999.57
1491,168,167,2750,2024-08-20 04:14:00,Confirmed,18F,598.47
1492,168,264,4355,2024-06-17 22:06:00,Confirmed,7C,205.44
1493,168,22,363,2024-12-04 18:27:00,Pending,31F,4334.73
1494,168,65,1084,2024-01-20 04:22:00,Confirmed,8E,2480.38
1495,169,273,4504,2024-12-24 11:08:00,Completed,37D,2920.65
1496,169,2,31,2024-05-19 20:54:00,Confirmed,22E,3101.86
1497,169,80,1324,2024-10-04 10:34:00,Cancelled,24C,4209.33
1498,169,62,1024,2024-02-14 06:51:00,Confirmed,19E,852.07
1499,169,82,1351,2024-01-26 14:21:00,Confirmed,45A,3549.42
1500,170,154,2538,2024-03-10 17:51:00,Confirmed,27B,6056.27
1501,170,190,3158,2024-03-12 19:05:00,Confirmed,45A,2794.92
1502,170,89,1457,2024-05-21 18:50:00,Completed,16F,1844.61
1503,170,213,3558,2024-12-26 14:30:00,Completed,20B,3107.55
1504,170,152,2505,2024-04-21 10:55:00,Completed,34D,3132.14
1505,170,82,1350,2024-10-28 12:23:00,Confirmed,26F,2817.51
1506,170,153,2519,2024-04-17 21:41:00,Confirmed,37A,2673.31
1507,170,112,1855,2024-05-18 20:01:00,Confirmed,31E,2363.64
1508,170,206,3431,2024-01-21 00:46:00,Confirmed,39A,2879.52
1509,170,206,3433,2024-12-12 15:14:00,Confirmed,11D,2257.14
1510,170,188,3129,2024-12-25 22:53:00,Confirmed,39B,2109.66
1511,170,17,271,2024-04-14 19:14:00,Completed,46C,462.22
1512,170,29,481,2024-02-22 10:09:00,Confirmed,46A,837.1
1513,170,225,3770,2024-03-27 05:25:00,Confirmed,32C,1170.88
1514,170,207,3450,2024-10-26 00:56:00,Confirmed,18B,800.03
1515,171,110,1825,2024-04-11 19:33:00,Confirmed,20B,3349.53
1516,171,78,1294,2024-10-18 20:15:00,Pending,42C,966.69
1517,171,307,5051,2024-07-22 13:58:00,Completed,6C,3535.2
1518,171,124,2042,2024-10-01 05:10:00,Completed,48C,2767.46
1519,171,228,3810,2024-12-25 07:25:00,Confirmed,13B,630.0
1520,171,302,4958,2024-10-01 18:02:00,Cancelled,28C,323.35
1521,171,222,3714,2024-07-03 20:19:00,Confirmed,32B,1880.51
1522,171,161,2662,2024-06-09 21:03:00,Confirmed,42B,7258.34
1523,171,62,1024,2024-07-20 15:38:00,Completed,4F,766.81
1524,171,213,3547,2024-08-12 08:36:00,Confirmed,15F,220.5
1525,171,287,4707,2024-07-19 00:17:00,Confirmed,50F,2692.31
1526,171,294,4833,2024-03-26 22:22:00,Confirmed,45B,8077.2
1527,172,224,3742,2024-04-08 16:06:00,Confirmed,31B,469.91
1528,172,138,2272,2024-06-08 20:57:00,Confirmed,12B,2400.55
1529,172,208,3467,2024-05-04 05:09:00,Confirmed,17A,7970.57
1530,172,285,4670,2024-09-12 06:45:00,Confirmed,16B,224.35
1531,172,172,2842,2024-01-11 02:25:00,Confirmed,9C,1392.59
1532,172,47,786,2024-01-16 22:05:00,Confirmed,35D,2260.51
1533,172,27,444,2024-10-09 20:44:00,Confirmed,42F,714.29
1534,172,149,2451,2024-06-13 09:04:00,Cancelled,24C,2894.9
1535,173,65,1079,2024-06-08 16:51:00,Completed,50E,241.92
1536,173,38,618,2024-10-03 07:52:00,Pending,23A,937.48
1537,173,173,2862,2024-12-24 07:46:00,Cancelled,17A,6857.1
1538,173,307,5051,2024-12-28 15:07:00,Confirmed,49C,3263.77
1539,174,244,4065,2024-02-13 13:51:00,Pending,41F,8003.27
1540,174,65,1077,2024-05-14 07:01:00,Confirmed,48D,471.32
1541,174,66,1099,2024-02-22 21:55:00,Confirmed,46D,8071.76
1542,174,118,1946,2024-06-05 00:55:00,Confirmed,5C,2661.63
1543,174,21,341,2024-05-05 01:20:00,Cancelled,33C,590.01
1544,174,207,3441,2024-10-15 14:56:00,Confirmed,14F,757.67
1545,174,208,3461,2024-01-17 01:47:00,Confirmed,3A,554.81
1546,174,142,2331,2024-07-24 03:54:00,Confirmed,10D,1970.66
1547,175,260,4297,2024-09-18 03:34:00,Confirmed,26F,2222.4
1548,175,57,939,2024-07-08 17:33:00,Pending,31F,2219.12
1549,175,266,4389,2024-12-12 02:33:00,Confirmed,27E,736.0
1550,175,23,375,2024-06-21 01:42:00,Confirmed,26E,1536.77
1551,175,266,4394,2024-03-13 15:11:00,Confirmed,10F,3246.81
1552,175,239,4000,2024-03-27 00:46:00,Cancelled,44F,5819.84
1553,175,145,2379,2024-08-05 20:12:00,Confirmed,19A,258.18
1554,175,228,3819,2024-09-08 23:46:00,Confirmed,35B,5343.57
1555,175,25,408,2024-07-20 14:56:00,Cancelled,41E,1960.49
1556,175,184,3042,2024-02-21 08:22:00,Cancelled,14D,3729.45
1557,175,226,3781,2024-02-09 12:30:00,Confirmed,28D,1835.37
1558,176,254,4220,2024-12-14 14:23:00,Cancelled,49D,2396.51
1559,176,50,828,2024-02-14 09:22:00,Confirmed,39C,986.91
1560,176,199,3295,2024-04-10 07:59:00,Confirmed,41F,637.66
1561,176,215,3596,2024-04-19 04:01:00,Confirmed,34C,8458.83
1562,176,210,3511,2024-06-25 06:15:00,Completed,31B,8836.36
1563,176,9,151,2024-11-07 03:24:00,Cancelled,7E,4659.43
1564,176,80,1318,2024-07-04 11:18:00,Cancelled,1A,175.8
1565,176,71,1177,2024-05-22 01:08:00,Pending,19C,2870.32
1566,176,160,2632,2024-01-22 01:21:00,Pending,33F,263.43
1567,176,18,299,2024-11-19 18:58:00,Confirmed,32D,3969.85
1568,176,224,3754,2024-04-17 16:30:00,Confirmed,26B,809.07
1569,177,101,1657,2024-05-08 16:14:00,Confirmed,2E,3028.31
1570,177,40,652,2024-05-08 10:10:00,Cancelled,15A,190.4
1571,177,242,4029,2024-12-23 08:06:00,Cancelled,42D,698.14
1572,178,135,2224,2024-07-25 12:09:00,Confirmed,13C,500.09
1573,178,49,818,2024-09-20 12:10:00,Confirmed,50C,6520.93
1574,178,199,3312,2024-01-01 05:08:00,Confirmed,19A,7704.28
1575,178,184,3050,2024-07-24 14:28:00,Pending,7B,2898.38
1576,178,178,2945,2024-02-22 11:33:00,Confirmed,17A,3143.65
1577,178,255,4232,2024-11-06 16:56:00,Confirmed,27D,2929.85
1578,178,212,3534,2024-01-23 17:51:00,Confirmed,38B,584.65
1579,178,239,3997,2024-09-18 09:49:00,Cancelled,3E,5841.1
1580,179,188,3127,2024-04-14 02:20:00,Confirmed,21E,2305.06
1581,179,141,2309,2024-05-10 04:00:00,Completed,17F,485.57
1582,179,277,4550,2024-03-09 17:34:00,Confirmed,5B,1040.92
1583,179,226,3781,2024-04-15 02:19:00,Confirmed,5A,1879.95
