price_id,flight_id,cabin_class,base_price,seats_available,price_date
3906,233,First,6982.34,11,2024-04-22
3907,233,First,7323.64,31,2024-05-06
3908,233,First,4249.99,25,2024-01-15
3909,233,First,4906.06,17,2024-06-03
3910,234,Economy,204.61,96,2024-04-08
3911,234,Economy,672.92,100,2024-04-22
3912,234,Economy,122.22,48,2024-03-11
3913,234,Economy,672.15,65,2024-01-29
3914,234,Economy,750.91,116,2024-02-26
3915,234,Economy,755.63,140,2024-01-15
3916,234,Economy,516.84,70,2024-05-06
3917,234,Business,2956.07,38,2024-05-06
3918,234,Business,859.39,27,2024-03-25
3919,234,Business,1528.52,7,2024-02-12
3920,234,Business,935.35,7,2024-02-26
3921,234,Business,1467.2,3,2024-01-01
3922,234,Business,698.48,4,2024-06-03
3923,234,Business,1265.65,35,2024-03-11
3924,234,First,5399.4,0,2024-02-26
3925,234,First,2668.59,39,2024-01-29
3926,234,First,6317.43,18,2024-01-15
3927,234,First,4578.82,14,2024-03-25
3928,234,First,3322.63,38,2024-02-12
3929,234,First,5423.7,17,2024-01-01
3930,234,First,7567.11,22,2024-03-11
3931,235,Economy,335.37,56,2024-01-29
3932,235,Economy,236.85,98,2024-01-01
3933,235,Economy,258.14,157,2024-04-22
3934,235,Economy,131.86,41,2024-05-06
3935,235,Business,2948.81,17,2024-05-06
3936,235,Business,2542.92,7,2024-06-03
3937,235,Business,829.64,26,2024-06-17
3938,235,First,7351.31,14,2024-02-12
3939,235,First,3676.82,0,2024-04-08
3940,235,First,3432.62,19,2024-05-06
3941,235,First,4611.16,38,2024-01-29
3942,236,Economy,604.45,113,2024-04-08
3943,236,Economy,222.26,98,2024-02-12
3944,236,Economy,698.4,192,2024-06-03
3945,236,Economy,378.51,138,2024-01-15
3946,236,Economy,640.24,52,2024-05-06
3947,236,Economy,719.63,125,2024-03-25
3948,236,Business,1818.14,24,2024-06-17
3949,236,Business,2611.73,38,2024-04-22
3950,236,Business,1093.13,9,2024-03-11
3951,236,Business,2288.3,38,2024-05-20
3952,236,Business,2608.66,24,2024-01-01
3953,236,Business,1004.12,25,2024-04-08
3954,236,First,3644.85,18,2024-02-12
3955,236,First,7390.72,24,2024-03-11
3956,236,First,5602.61,30,2024-06-03
3957,236,First,7763.93,36,2024-03-25
3958,237,Economy,604.89,5,2024-05-20
3959,237,Economy,384.43,88,2024-06-03
3960,237,Economy,364.47,5,2024-01-15
3961,237,Economy,453.85,185,2024-04-08
3962,237,Business,1245.89,16,2024-03-25
3963,237,Business,1748.47,10,2024-01-15
3964,237,Business,1125.93,37,2024-06-17
3965,237,Business,2148.02,38,2024-02-26
3966,237,Business,1874.25,12,2024-03-11
3967,237,Business,2630.17,24,2024-02-12
3968,237,First,5692.7,35,2024-01-01
3969,237,First,2300.39,5,2024-02-12
3970,237,First,5151.52,16,2024-01-15
3971,237,First,4718.6,18,2024-01-29
3972,237,First,2849.8,27,2024-05-20
3973,238,Economy,473.95,59,2024-01-29
3974,238,Economy,712.83,158,2024-02-12
3975,238,Economy,155.46,167,2024-03-25
3976,238,Economy,652.51,189,2024-02-26
3977,238,Economy,239.64,140,2024-06-17
3978,238,Business,761.72,6,2024-03-25
3979,238,Business,1245.71,11,2024-01-29
3980,238,Business,1881.49,29,2024-02-12
3981,238,Business,1928.25,23,2024-01-01
3982,238,Business,2335.7,9,2024-05-20
3983,238,Business,1880.78,11,2024-01-15
3984,238,First,6598.1,32,2024-06-17
3985,238,First,6879.83,32,2024-01-01
3986,238,First,5027.06,3,2024-03-11
3987,238,First,4362.83,10,2024-01-29
3988,239,Economy,284.51,155,2024-04-08
3989,239,Economy,687.31,146,2024-01-29
3990,239,Economy,652.55,118,2024-06-03
3991,239,Business,989.01,38,2024-04-08
3992,239,Business,2410.83,4,2024-01-29
3993,239,Business,2958.86,8,2024-01-15
3994,239,Business,601.38,29,2024-02-12
3995,239,First,4799.72,33,2024-06-17
3996,239,First,4123.61,38,2024-04-08
3997,239,First,5464.83,25,2024-05-20
3998,239,First,6509.79,33,2024-03-25
3999,239,First,7621.22,10,2024-04-22
4000,239,First,5018.92,31,2024-05-06
4001,239,First,2757.44,2,2024-02-26
4002,240,Economy,198.56,105,2024-01-15
4003,240,Economy,380.15,76,2024-05-06
4004,240,Economy,374.06,80,2024-03-11
4005,240,Economy,451.31,192,2024-02-26
4006,240,Business,2400.83,28,2024-02-12
4007,240,Business,2676.47,8,2024-03-25
4008,240,Business,2157.77,19,2024-05-20
4009,240,First,4920.66,29,2024-02-12
4010,240,First,6277.34,23,2024-01-29
4011,240,First,7294.3,29,2024-01-01
4012,240,First,2782.48,3,2024-06-17
4013,240,First,3472.2,9,2024-04-08
4014,240,First,7382.23,6,2024-02-26
4015,241,Economy,723.19,110,2024-03-11
4016,241,Economy,173.12,75,2024-01-01
4017,241,Economy,361.25,131,2024-06-17
4018,241,Economy,495.09,10,2024-04-08
4019,241,Economy,755.1,122,2024-03-25
4020,241,Business,1344.82,32,2024-03-11
4021,241,Business,998.27,6,2024-06-17
4022,241,Business,950.25,35,2024-02-12
4023,241,First,4227.6,28,2024-01-01
4024,241,First,4420.47,39,2024-06-17
4025,241,First,4761.75,39,2024-04-22
4026,241,First,3959.27,23,2024-02-12
4027,241,First,2305.5,33,2024-05-20
4028,242,Economy,649.93,186,2024-01-15
4029,242,Economy,629.28,129,2024-04-08
4030,242,Economy,165.76,39,2024-06-03
4031,242,Economy,754.4,96,2024-03-25
4032,242,Economy,344.5,182,2024-04-22
4033,242,Economy,419.11,184,2024-01-01
4034,242,Economy,551.94,36,2024-03-11
4035,242,Business,1521.33,25,2024-06-17
4036,242,Business,1128.57,2,2024-02-12
4037,242,Business,1326.98,8,2024-01-15
4038,242,Business,1066.78,36,2024-05-06
4039,242,First,5409.12,13,2024-03-25
4040,242,First,2003.4,4,2024-01-29
4041,242,First,2980.35,2,2024-06-17
4042,242,First,3593.05,30,2024-04-22
4043,243,Economy,748.88,126,2024-02-12
4044,243,Economy,197.68,171,2024-04-08
4045,243,Economy,432.53,87,2024-01-29
4046,243,Business,2195.86,33,2024-06-03
4047,243,Business,973.44,37,2024-03-11
4048,243,Business,1848.12,17,2024-04-08
4049,243,Business,2534.85,15,2024-02-26
4050,243,Business,1142.88,1,2024-04-22
4051,243,Business,1641.3,17,2024-06-17
4052,243,Business,1387.57,32,2024-05-20
4053,243,First,6810.04,16,2024-04-08
4054,243,First,2638.98,9,2024-06-03
4055,243,First,5330.08,14,2024-03-25
4056,243,First,7284.48,15,2024-01-01
4057,243,First,4786.09,9,2024-02-26
4058,244,Economy,366.84,190,2024-06-03
4059,244,Economy,391.9,145,2024-04-22
4060,244,Economy,345.22,20,2024-06-17
4061,244,Business,2459.92,3,2024-01-29
4062,244,Business,1645.5,27,2024-05-06
4063,244,Business,969.71,30,2024-04-08
4064,244,Business,2948.06,21,2024-01-15
4065,244,First,7567.01,25,2024-01-15
4066,244,First,5530.54,25,2024-02-26
4067,244,First,4580.63,15,2024-02-12
4068,244,First,3718.81,39,2024-04-08
4069,244,First,6827.18,21,2024-05-06
4070,245,Economy,700.18,25,2024-05-06
4071,245,Economy,175.82,188,2024-03-11
4072,245,Economy,125.77,138,2024-06-17
4073,245,Economy,411.41,23,2024-03-25
4074,245,Business,1299.42,23,2024-05-20
4075,245,Business,2228.98,22,2024-01-29
4076,245,Business,2198.54,5,2024-01-01
4077,245,Business,697.03,19,2024-06-17
4078,245,Business,1392.34,2,2024-04-08
4079,245,Business,2991.16,5,2024-06-03
4080,245,Business,2971.64,39,2024-05-06
4081,245,Business,600.51,12,2024-01-15
4082,245,First,5560.22,39,2024-03-25
4083,245,First,7021.1,4,2024-04-08
4084,245,First,6990.81,18,2024-01-15
4085,245,First,2831.7,29,2024-02-26
4086,246,Economy,272.18,72,2024-02-26
4087,246,Economy,141.78,86,2024-01-29
4088,246,Economy,572.21,177,2024-05-20
4089,246,Economy,441.41,115,2024-04-22
4090,246,Economy,363.95,130,2024-01-15
4091,246,Economy,328.35,167,2024-04-08
4092,246,Economy,599.85,102,2024-06-17
4093,246,Business,1707.09,9,2024-06-17
4094,246,Business,688.31,3,2024-02-12
4095,246,Business,2010.44,7,2024-02-26
4096,246,Business,954.43,28,2024-03-11
4097,246,Business,902.66,4,2024-06-03
4098,246,Business,1277.94,21,2024-04-22
4099,246,First,6009.62,35,2024-03-11
4100,246,First,6376.28,19,2024-05-06
4101,246,First,7624.62,13,2024-02-12
4102,246,First,7373.54,2,2024-04-08
4103,246,First,4185.26,25,2024-03-25
4104,246,First,3148.93,4,2024-04-22
4105,246,First,2293.47,16,2024-01-01
4106,246,First,4337.35,31,2024-06-17
4107,247,Economy,626.79,181,2024-05-20
4108,247,Economy,407.2,80,2024-03-25
4109,247,Economy,771.48,192,2024-03-11
4110,247,Economy,505.27,179,2024-04-08
4111,247,Economy,245.09,200,2024-01-29
4112,247,Economy,231.64,64,2024-06-17
4113,247,Business,1176.06,38,2024-01-15
4114,247,Business,1788.86,17,2024-04-08
4115,247,Business,2777.54,11,2024-03-11
4116,247,Business,1602.89,0,2024-01-29
4117,247,Business,2115.69,21,2024-01-01
4118,247,Business,2520.5,23,2024-05-06
4119,247,First,3266.37,21,2024-01-01
4120,247,First,6082.13,32,2024-01-15
4121,247,First,3640.68,25,2024-04-08
4122,247,First,7337.52,37,2024-04-22
4123,247,First,5674.78,39,2024-02-12
4124,248,Economy,775.62,151,2024-03-25
4125,248,Economy,492.04,137,2024-06-03
4126,248,Economy,797.82,116,2024-01-01
4127,248,Economy,150.27,85,2024-04-08
4128,248,Business,2916.21,4,2024-03-25
4129,248,Business,1738.84,26,2024-05-06
4130,248,Business,2829.72,38,2024-05-20
4131,248,First,7349.08,2,2024-02-12
4132,248,First,6900.42,37,2024-03-11
4133,248,First,3524.85,16,2024-05-06
4134,248,First,2025.71,14,2024-06-17
4135,248,First,2243.26,28,2024-04-08
4136,248,First,3433.88,0,2024-02-26
4137,248,First,4580.06,4,2024-01-29
4138,249,Economy,710.61,187,2024-04-22
4139,249,Economy,660.35,163,2024-06-17
4140,249,Economy,655.84,196,2024-03-25
4141,249,Economy,528.17,13,2024-01-01
4142,249,Economy,457.71,148,2024-06-03
4143,249,Business,2471.22,15,2024-04-22
4144,249,Business,2821.51,24,2024-05-20
4145,249,Business,1945.81,21,2024-06-17
4146,249,Business,1025.37,12,2024-02-26
4147,249,First,3972.65,15,2024-05-20
4148,249,First,7679.47,1,2024-03-25
4149,249,First,2596.76,16,2024-01-15
4150,250,Economy,402.59,109,2024-05-20
4151,250,Economy,258.78,41,2024-02-26
4152,250,Economy,365.77,195,2024-06-17
4153,250,Economy,753.58,79,2024-06-03
4154,250,Business,891.46,0,2024-06-03
4155,250,Business,2888.61,4,2024-04-22
4156,250,Business,2468.8,17,2024-05-20
4157,250,Business,2916.34,7,2024-01-15
4158,250,Business,2435.76,21,2024-05-06
4159,250,Business,891.45,34,2024-01-29
4160,250,Business,1716.71,7,2024-03-25
4161,250,First,4119.44,24,2024-05-20
4162,250,First,6839.61,34,2024-05-06
4163,250,First,7669.64,1,2024-02-26
4164,250,First,7465.52,39,2024-01-15
4165,250,First,6826.25,5,2024-03-11
4166,250,First,7952.74,10,2024-06-03
4167,251,Economy,252.04,193,2024-03-11
4168,251,Economy,549.47,7,2024-01-29
4169,251,Economy,351.32,99,2024-04-22
4170,251,Economy,659.01,110,2024-05-20
4171,251,Business,1109.66,12,2024-06-17
4172,251,Business,2090.58,30,2024-04-22
4173,251,Business,2456.31,4,2024-03-25
4174,251,First,4213.22,2,2024-02-12
4175,251,First,2218.28,12,2024-05-20
4176,251,First,2022.33,22,2024-04-08
4177,251,First,2102.73,23,2024-04-22
4178,251,First,5892.3,26,2024-06-03
4179,251,First,6498.4,0,2024-03-25
4180,251,First,7817.5,29,2024-01-29
4181,251,First,2511.35,6,2024-03-11
4182,252,Economy,496.44,141,2024-04-22
4183,252,Economy,613.61,87,2024-06-17
4184,252,Economy,201.43,8,2024-01-15
4185,252,Economy,654.58,163,2024-05-06
4186,252,Economy,335.61,79,2024-01-29
4187,252,Economy,485.22,108,2024-04-08
4188,252,Economy,319.55,27,2024-02-12
4189,252,Business,2270.18,24,2024-02-26
4190,252,Business,2998.27,17,2024-05-20
4191,252,Business,1415.86,26,2024-01-29
4192,252,First,4989.72,19,2024-04-22
4193,252,First,4441.23,1,2024-03-11
4194,252,First,7887.52,20,2024-01-15
4195,253,Economy,529.98,25,2024-06-03
4196,253,Economy,366.52,24,2024-01-15
4197,253,Economy,782.75,196,2024-01-29
4198,253,Economy,346.97,31,2024-04-22
4199,253,Business,1155.65,17,2024-05-06
4200,253,Business,1347.57,35,2024-02-12
4201,253,Business,2411.62,5,2024-06-17
4202,253,Business,2547.79,35,2024-01-15
4203,253,First,6513.81,2,2024-06-03
4204,253,First,3871.35,26,2024-04-22
4205,253,First,2557.8,21,2024-02-26
4206,253,First,3614.29,3,2024-06-17
4207,253,First,2821.35,6,2024-05-20
4208,253,First,7693.9,37,2024-01-15
4209,253,First,2024.06,30,2024-02-12
4210,254,Economy,488.54,67,2024-04-08
4211,254,Economy,227.99,143,2024-03-11
4212,254,Economy,728.62,63,2024-03-25
4213,254,Business,2156.37,36,2024-03-11
4214,254,Business,2281.67,6,2024-01-29
4215,254,Business,2114.01,1,2024-06-03
4216,254,First,7937.88,0,2024-02-12
4217,254,First,6088.47,17,2024-06-03
4218,254,First,5460.14,12,2024-01-29
4219,254,First,4955.92,15,2024-05-20
4220,254,First,2356.23,13,2024-04-22
4221,254,First,5679.55,24,2024-06-17
4222,255,Economy,395.07,151,2024-04-22
4223,255,Economy,399.85,148,2024-02-26
4224,255,Economy,315.61,63,2024-03-11
4225,255,Economy,539.14,31,2024-01-29
4226,255,Business,2017.77,16,2024-03-25
4227,255,Business,2259.12,36,2024-02-26
4228,255,Business,1042.46,37,2024-05-20
4229,255,Business,887.95,15,2024-05-06
4230,255,Business,917.88,2,2024-04-08
4231,255,Business,1154.05,15,2024-01-01
4232,255,Business,2387.71,4,2024-04-22
4233,255,Business,2241.76,8,2024-02-12
4234,255,First,5911.12,7,2024-02-26
4235,255,First,6979.82,0,2024-01-15
4236,255,First,4480.14,21,2024-05-06
4237,255,First,3238.0,9,2024-01-01
4238,256,Economy,341.08,105,2024-06-03
4239,256,Economy,377.53,132,2024-05-20
4240,256,Economy,582.61,113,2024-01-15
4241,256,Economy,570.92,162,2024-03-11
4242,256,Business,2687.88,15,2024-02-12
4243,256,Business,1775.79,17,2024-03-25
4244,256,Business,1649.88,16,2024-03-11
4245,256,Business,607.34,29,2024-06-17
4246,256,First,3734.44,26,2024-01-01
4247,256,First,2662.5,18,2024-06-17
4248,256,First,2844.19,17,2024-04-08
4249,256,First,3062.36,0,2024-04-22
4250,257,Economy,326.17,57,2024-06-17
4251,257,Economy,425.55,176,2024-04-22
4252,257,Economy,707.42,122,2024-01-15
4253,257,Economy,775.19,69,2024-05-06
4254,257,Economy,229.11,56,2024-04-08
4255,257,Economy,417.93,34,2024-03-11
4256,257,Business,1766.17,14,2024-06-17
4257,257,Business,2967.58,35,2024-02-12
4258,257,Business,1823.27,9,2024-05-20
4259,257,First,5132.17,6,2024-02-26
4260,257,First,3630.87,33,2024-06-03
4261,257,First,6796.77,25,2024-03-11
4262,258,Economy,284.03,72,2024-01-15
4263,258,Economy,291.43,62,2024-05-06
4264,258,Economy,635.26,171,2024-06-17
4265,258,Business,2900.69,20,2024-05-06
4266,258,Business,2444.38,35,2024-06-17
4267,258,Business,1607.34,21,2024-04-22
4268,258,Business,603.51,12,2024-01-29
4269,258,Business,1049.69,19,2024-04-08
4270,258,Business,2330.11,27,2024-01-01
4271,258,Business,1202.8,17,2024-01-15
4272,258,First,4831.13,12,2024-02-12
4273,258,First,7341.54,20,2024-05-20
4274,258,First,2274.82,21,2024-03-25
4275,258,First,4141.28,15,2024-05-06
4276,258,First,5194.92,31,2024-03-11
4277,258,First,3365.47,35,2024-01-15
4278,258,First,2098.59,4,2024-06-17
4279,259,Economy,399.3,11,2024-05-06
4280,259,Economy,259.37,105,2024-01-29
4281,259,Economy,483.79,189,2024-02-12
4282,259,Business,1659.07,8,2024-01-15
4283,259,Business,1129.76,13,2024-05-20
4284,259,Business,1124.33,6,2024-04-22
4285,259,First,4454.83,17,2024-02-26
4286,259,First,5858.12,28,2024-01-01
4287,259,First,7358.62,5,2024-05-06
4288,260,Economy,657.95,137,2024-02-12
4289,260,Economy,627.56,194,2024-05-06
4290,260,Economy,284.02,121,2024-01-15
4291,260,Economy,588.52,138,2024-05-20
4292,260,Economy,233.59,193,2024-02-26
4293,260,Business,1808.88,14,2024-06-03
4294,260,Business,2819.55,17,2024-01-01
4295,260,Business,600.22,22,2024-04-08
4296,260,Business,2843.17,28,2024-02-12
4297,260,Business,1935.09,10,2024-03-25
4298,260,Business,664.56,6,2024-03-11
4299,260,Business,2953.69,36,2024-06-17
4300,260,Business,651.27,17,2024-04-22
4301,260,First,6394.64,12,2024-01-29
4302,260,First,6963.66,12,2024-06-17
4303,260,First,2795.77,29,2024-02-12
4304,260,First,2367.65,28,2024-01-01
4305,261,Economy,613.51,185,2024-05-06
4306,261,Economy,258.83,160,2024-01-29
4307,261,Economy,634.48,194,2024-01-01
4308,261,Economy,323.72,175,2024-01-15
4309,261,Business,618.29,23,2024-01-29
4310,261,Business,684.31,11,2024-06-03
4311,261,Business,2242.66,26,2024-01-15
4312,261,Business,860.46,10,2024-06-17
4313,261,Business,1108.28,9,2024-04-08
4314,261,Business,1596.13,27,2024-03-25
4315,261,First,6282.33,33,2024-06-03
4316,261,First,7699.8,37,2024-01-29
4317,261,First,7393.85,37,2024-02-26
4318,261,First,7906.45,28,2024-04-22
4319,262,Economy,266.6,114,2024-05-06
4320,262,Economy,408.92,156,2024-04-22
4321,262,Economy,688.95,113,2024-05-20
4322,262,Economy,309.84,66,2024-06-17
4323,262,Business,2454.14,29,2024-02-12
4324,262,Business,2825.39,37,2024-06-03
4325,262,Business,876.83,8,2024-01-01
4326,262,Business,2761.99,14,2024-06-17
4327,262,Business,2368.81,34,2024-03-25
4328,262,Business,2878.95,7,2024-02-26
4329,262,Business,1944.16,25,2024-05-06
4330,262,First,6793.66,15,2024-05-06
4331,262,First,7448.01,32,2024-06-03
4332,262,First,7149.82,34,2024-01-29
4333,262,First,7306.53,15,2024-01-01
4334,262,First,5234.02,5,2024-04-22
4335,262,First,4034.67,34,2024-05-20
4336,262,First,2561.22,16,2024-02-26
4337,262,First,3992.46,8,2024-01-15
4338,263,Economy,215.0,56,2024-01-01
4339,263,Economy,595.17,22,2024-03-25
4340,263,Economy,472.21,159,2024-04-08
4341,263,Economy,420.8,108,2024-02-12
4342,263,Business,2982.6,21,2024-05-20
4343,263,Business,671.9,0,2024-04-22
4344,263,Business,2472.11,1,2024-01-15
4345,263,Business,2670.93,1,2024-03-11
4346,263,Business,800.72,10,2024-04-08
4347,263,Business,2418.14,40,2024-01-29
4348,263,Business,2006.02,5,2024-05-06
4349,263,Business,2251.1,30,2024-06-03
4350,263,First,4229.24,40,2024-04-08
4351,263,First,6490.83,38,2024-04-22
4352,263,First,2155.05,9,2024-05-20
4353,264,Economy,559.01,192,2024-03-11
4354,264,Economy,318.65,40,2024-03-25
4355,264,Economy,177.83,37,2024-05-20
4356,264,Economy,528.24,147,2024-01-15
4357,264,Economy,487.21,73,2024-04-22
4358,264,Business,1353.87,30,2024-04-22
4359,264,Business,696.92,27,2024-01-15
4360,264,Business,1721.55,2,2024-01-29
4361,264,Business,2038.11,0,2024-05-20
4362,264,Business,2188.89,15,2024-02-26
4363,264,Business,1506.95,40,2024-01-01
4364,264,First,2899.75,24,2024-01-15
4365,264,First,5378.01,15,2024-03-11
4366,264,First,4477.83,17,2024-04-22
4367,264,First,5070.1,20,2024-02-26
4368,264,First,4217.4,3,2024-05-20
4369,265,Economy,495.73,10,2024-02-26
4370,265,Economy,545.01,13,2024-01-29
4371,265,Economy,396.58,61,2024-05-06
4372,265,Economy,398.92,157,2024-03-25
4373,265,Economy,499.62,158,2024-01-01
4374,265,Business,901.84,3,2024-06-17
4375,265,Business,1242.75,3,2024-01-01
4376,265,Business,2827.53,25,2024-05-06
4377,265,Business,1206.76,33,2024-04-22
4378,265,Business,898.23,35,2024-01-29
4379,265,First,7282.72,15,2024-06-03
4380,265,First,5093.98,24,2024-01-01
4381,265,First,6309.09,12,2024-02-26
4382,265,First,5169.93,4,2024-05-20
4383,265,First,4398.25,15,2024-01-29
4384,265,First,2929.17,4,2024-04-08
4385,265,First,2849.01,25,2024-02-12
4386,266,Economy,227.84,62,2024-05-20
4387,266,Economy,718.02,193,2024-02-26
4388,266,Economy,607.55,94,2024-01-29
4389,266,Economy,611.13,135,2024-04-22
4390,266,Economy,413.0,26,2024-06-03
4391,266,Economy,330.52,199,2024-03-25
4392,266,Economy,291.26,118,2024-06-17
4393,266,Business,1535.71,22,2024-03-25
4394,266,Business,2870.74,23,2024-02-26
4395,266,Business,2418.38,2,2024-05-20
4396,266,First,4039.58,11,2024-03-25
4397,266,First,3763.0,1,2024-02-12
4398,266,First,6011.99,30,2024-05-20
4399,266,First,4263.63,26,2024-03-11
4400,267,Economy,743.07,5,2024-02-26
4401,267,Economy,644.99,187,2024-04-22
4402,267,Economy,194.1,61,2024-05-06
4403,267,Economy,498.14,128,2024-06-03
4404,267,Economy,472.75,70,2024-05-20
4405,267,Business,2216.83,21,2024-06-03
4406,267,Business,690.1,40,2024-01-29
4407,267,Business,738.06,18,2024-04-08
4408,267,Business,1173.16,13,2024-05-06
4409,267,Business,1101.45,22,2024-01-01
4410,267,First,7300.88,7,2024-04-22
4411,267,First,4368.32,14,2024-02-26
4412,267,First,6840.23,6,2024-05-06
4413,267,First,2540.35,38,2024-03-11
4414,268,Economy,283.95,23,2024-04-22
4415,268,Economy,548.99,50,2024-04-08
4416,268,Economy,454.96,34,2024-01-15
4417,268,Economy,395.4,82,2024-06-17
4418,268,Economy,799.62,10,2024-01-01
4419,268,Economy,720.02,8,2024-02-12
4420,268,Business,1708.11,32,2024-01-15
4421,268,Business,2660.11,35,2024-06-17
4422,268,Business,2328.69,33,2024-05-06
4423,268,Business,2740.38,0,2024-04-22
4424,268,Business,2787.63,13,2024-04-08
4425,268,Business,2568.84,1,2024-03-11
4426,268,Business,2006.62,21,2024-02-12
4427,268,Business,2468.72,7,2024-01-01
4428,268,First,4833.64,31,2024-01-29
4429,268,First,3583.32,18,2024-05-06
4430,268,First,6938.25,38,2024-04-22
4431,268,First,2718.21,26,2024-01-01
4432,268,First,7500.03,39,2024-02-12
4433,268,First,6080.72,25,2024-03-25
4434,268,First,4207.43,22,2024-06-17
4435,269,Economy,168.22,31,2024-01-01
4436,269,Economy,712.17,163,2024-01-15
4437,269,Economy,644.87,73,2024-02-26
4438,269,Economy,194.02,74,2024-05-06
4439,269,Business,1423.08,1,2024-02-12
4440,269,Business,2007.74,26,2024-03-25
4441,269,Business,1067.29,10,2024-04-22
4442,269,Business,2859.84,38,2024-04-08
4443,269,First,4026.17,4,2024-04-22
4444,269,First,2553.35,2,2024-01-29
4445,269,First,6172.5,18,2024-01-15
4446,269,First,2780.31,34,2024-02-12
4447,269,First,4443.49,2,2024-04-08
4448,269,First,6977.5,40,2024-02-26
4449,269,First,2127.53,21,2024-06-03
4450,270,Economy,777.08,190,2024-04-08
4451,270,Economy,151.52,177,2024-03-25
4452,270,Economy,185.27,191,2024-06-03
4453,270,Economy,207.57,199,2024-05-20
4454,270,Business,1848.62,13,2024-01-01
4455,270,Business,1467.17,25,2024-02-12
4456,270,Business,2722.9,5,2024-06-17
4457,270,First,4733.77,20,2024-03-25
4458,270,First,7641.86,13,2024-01-29
4459,270,First,2599.67,11,2024-05-20
4460,271,Economy,675.83,130,2024-02-26
4461,271,Economy,494.2,111,2024-03-11
4462,271,Economy,508.99,124,2024-06-03
4463,271,Economy,545.94,124,2024-01-01
4464,271,Business,1296.96,2,2024-06-17
4465,271,Business,877.99,19,2024-04-22
4466,271,Business,2751.27,0,2024-05-20
4467,271,Business,2505.15,28,2024-01-29
4468,271,Business,2472.58,21,2024-02-12
4469,271,Business,1316.26,30,2024-02-26
4470,271,First,5870.81,39,2024-04-22
4471,271,First,6343.14,3,2024-06-03
4472,271,First,2614.85,23,2024-06-17
4473,271,First,4709.2,1,2024-01-29
4474,271,First,5634.09,3,2024-03-25
4475,271,First,5044.4,36,2024-01-01
4476,271,First,5485.06,4,2024-01-15
4477,271,First,6819.72,18,2024-05-20
4478,272,Economy,526.54,146,2024-01-29
4479,272,Economy,544.17,160,2024-01-01
4480,272,Economy,406.1,159,2024-04-08
4481,272,Economy,509.45,96,2024-02-26
4482,272,Economy,711.31,168,2024-06-17
4483,272,Economy,321.56,141,2024-03-25
4484,272,Economy,556.39,194,2024-05-20
4485,272,Business,1884.64,23,2024-06-03
4486,272,Business,1990.27,40,2024-06-17
4487,272,Business,2884.64,15,2024-05-20
4488,272,Business,952.64,36,2024-04-08
4489,272,Business,847.07,1,2024-01-15
4490,272,Business,2453.52,19,2024-02-26
4491,272,Business,1966.76,12,2024-04-22
4492,272,First,3766.59,9,2024-02-12
4493,272,First,6657.61,27,2024-01-15
4494,272,First,4425.27,35,2024-01-29
4495,272,First,7763.77,3,2024-06-17
4496,273,Economy,390.64,30,2024-05-06
4497,273,Economy,430.88,106,2024-06-03
4498,273,Economy,781.19,7,2024-01-01
4499,273,Economy,556.52,44,2024-04-22
4500,273,Economy,629.51,79,2024-04-08
4501,273,Economy,501.93,185,2024-01-29
4502,273,Business,2208.35,38,2024-04-22
4503,273,Business,2778.86,15,2024-05-06
4504,273,Business,2756.45,33,2024-02-12
4505,273,Business,932.46,35,2024-03-11
4506,273,First,7760.12,7,2024-02-26
4507,273,First,7889.59,36,2024-01-01
4508,273,First,5660.04,21,2024-03-11
4509,274,Economy,521.55,91,2024-04-22
4510,274,Economy,490.26,37,2024-01-29
4511,274,Economy,415.22,68,2024-03-25
4512,274,Business,1974.99,22,2024-06-17
4513,274,Business,1576.62,4,2024-04-22
4514,274,Business,2816.31,13,2024-03-25
4515,274,First,2589.52,9,2024-04-22
4516,274,First,6598.95,33,2024-04-08
4517,274,First,3882.17,21,2024-03-25
4518,275,Economy,391.1,38,2024-02-26
4519,275,Economy,283.61,197,2024-02-12
4520,275,Economy,331.31,130,2024-06-17
4521,275,Business,2405.6,0,2024-05-20
4522,275,Business,615.63,32,2024-01-01
4523,275,Business,1642.2,25,2024-06-03
4524,275,Business,2777.61,24,2024-01-29
4525,275,Business,750.25,3,2024-04-08
4526,275,First,3212.35,5,2024-06-17
4527,275,First,6009.89,39,2024-03-25
4528,275,First,4009.05,1,2024-04-22
4529,276,Economy,158.07,165,2024-01-15
4530,276,Economy,309.89,75,2024-03-25
4531,276,Economy,548.31,18,2024-04-22
4532,276,Business,2878.62,26,2024-03-11
4533,276,Business,2104.75,3,2024-01-01
4534,276,Business,2351.94,14,2024-04-08
4535,276,Business,2130.01,17,2024-03-25
4536,276,Business,640.36,31,2024-01-29
4537,276,Business,1657.56,38,2024-02-12
4538,276,Business,1275.6,10,2024-05-06
4539,276,Business,739.64,28,2024-02-26
4540,276,First,5577.87,22,2024-06-03
4541,276,First,2116.77,5,2024-03-25
4542,276,First,6475.18,31,2024-06-17
4543,276,First,6349.93,30,2024-01-29
4544,277,Economy,135.46,134,2024-01-01
4545,277,Economy,578.75,67,2024-01-29
4546,277,Economy,165.67,49,2024-05-06
4547,277,Economy,254.94,116,2024-05-20
4548,277,Economy,277.84,33,2024-01-15
4549,277,Economy,768.85,80,2024-02-26
4550,277,Business,860.91,34,2024-06-03
4551,277,Business,2825.2,29,2024-01-29
4552,277,Business,625.54,10,2024-02-12
